Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m)
1770749537,2.8513513513513513,0.918918918918919,0,2.697,2.69531,96.56,57.71094,12.75,0.17229729729729729,252,178,6,33.6,33
1770749538,2.8378378378378377,0.918918918918919,0,2.687,2.69922,99.43,60.41016,12.75,0.17229729729729729,252,178,6,33.8,33
1770749539,2.8378378378378377,0.918918918918919,0,2.706,2.69922,102.18,63.10938,12.75,0.17229729729729729,252,178,6,34,33
1770749540,2.8378378378378377,0.918918918918919,0,2.697,2.69531,104.98,65.80469,12.75,0.17229729729729729,254,178,6,34.2,33
1770749541,2.864864864864865,0.918918918918919,0,2.706,2.70313,107.47,68.50781,12.75,0.17229729729729729,256,178,6,34.4,33
1770749542,2.864864864864865,0.918918918918919,0,2.715,2.70313,110.31,71.21094,12.75,0.17229729729729729,256,178,6,34.6,33
1770749543,2.8783783783783785,0.918918918918919,0,2.734,2.70703,113.05,73.91797,12.75,0.17229729729729729,256,178,6,34.6,33
1770749544,2.8783783783783785,0.918918918918919,0,2.734,2.70703,116.08,76.625,12.375,0.16722972972972974,256,178,6.125,34.8,33
1770749545,2.8783783783783785,0.918918918918919,0,2.743,2.70703,118.92,79.33203,12.5,0.16891891891891891,254,178,6.125,34.8,33
1770749546,2.8783783783783785,0.918918918918919,0,2.753,2.70703,121.88,82.03906,12.5,0.16891891891891891,254,178,6.125,35,33
1770749547,2.9054054054054053,0.918918918918919,0,2.762,2.70703,124.65,84.74609,12.5,0.16891891891891891,254,178,6.25,35,33
1770749548,2.9594594594594597,0.918918918918919,0,2.743,2.70703,127.48,87.45313,12.5,0.16891891891891891,252,178,6.25,35,33
1770749549,2.9594594594594597,0.9324324324324325,0,2.725,2.70703,130.19,90.16016,12.625,0.17060810810810811,252,180,6.25,35,33
1770749550,2.9324324324324325,0.9324324324324325,0,2.725,2.70703,132.94,92.86719,12.625,0.17060810810810811,252,180,6.25,35,33
1770749551,2.9324324324324325,0.9324324324324325,0,2.725,2.70703,135.5,95.57422,12.75,0.17229729729729729,252,178,6.25,35.2,33
1770749552,2.9324324324324325,0.9324324324324325,0,2.706,2.73047,138.39,98.30469,12.75,0.17229729729729729,252,178,6.25,35,33
1770749553,2.9054054054054053,0.9324324324324325,0,2.706,2.73047,141.25999,101.03516,12.75,0.17229729729729729,252,178,6.25,35,33
1770749554,2.9054054054054053,0.9324324324324325,0,2.687,2.71484,143.50999,103.75,12.75,0.17229729729729729,252,176,6.25,35,33
1770749555,2.891891891891892,0.9324324324324325,0,2.678,2.71484,145.45,106.46484,12.75,0.17229729729729729,252,176,6.25,35,33
1770749556,2.8783783783783785,0.9324324324324325,0,2.687,2.67969,147.41,109.14453,12.75,0.17229729729729729,252,176,6.25,35,33
1770749557,2.891891891891892,0.9324324324324325,0,2.687,2.67969,149.75,111.82422,12.625,0.17060810810810811,252,176,6.25,35,33
1770749558,2.891891891891892,0.9324324324324325,0,2.697,2.69531,152.08,114.51953,12.5,0.16891891891891891,252,178,6.25,34.8,33
1770749559,2.891891891891892,0.9324324324324325,0,2.706,2.69922,154.72,117.21875,12.5,0.16891891891891891,252,178,6.25,34.8,33
1770749560,2.9054054054054053,0.9324324324324325,0,2.725,2.69922,157.94,119.91797,12.5,0.16891891891891891,252,178,6.125,34.8,33
1770749561,2.9054054054054053,0.9324324324324325,0,2.725,2.71484,160.66,122.63281,12.5,0.16891891891891891,252,178,6.125,35,33
1770749562,2.9054054054054053,0.9324324324324325,0,2.743,2.72656,163.95,125.35938,12.5,0.16891891891891891,252,178,6.125,35,33
1770749563,2.9054054054054053,0.9324324324324325,0,2.753,2.72656,167.14999,128.08594,12.5,0.16891891891891891,252,178,6.125,35,33
1770749564,2.918918918918919,0.918918918918919,0,2.762,2.72656,170.11,130.8125,12.5,0.16891891891891891,252,178,6.125,35,33
1770749565,2.9054054054054053,0.918918918918919,0,2.762,2.76953,172.91,133.58203,12.5,0.16891891891891891,252,180,6.125,35,33
1770749566,2.9054054054054053,0.918918918918919,0,2.753,2.76563,175.34,136.34766,12.5,0.16891891891891891,252,180,6.125,35,33
1770749567,2.8783783783783785,0.918918918918919,0,2.743,2.76563,178.23,139.11328,12.5,0.16891891891891891,252,180,6.125,34.8,33
1770749568,2.8783783783783785,0.918918918918919,0,2.743,2.76563,181.19,141.87891,12.5,0.16891891891891891,252,180,6.125,34.6,33
1770749569,2.8513513513513513,0.918918918918919,0,2.715,2.74609,184.2,144.625,12.625,0.17060810810810811,252,180,6.125,34.6,33
1770749570,2.8513513513513513,0.918918918918919,0,2.715,2.74609,187.02,147.37109,12.625,0.17060810810810811,252,180,6.125,34.4,33
1770749571,2.824324324324324,0.918918918918919,0,2.715,2.72266,190.45,150.09375,12.625,0.17060810810810811,252,180,6.125,34.2,33
1770749572,2.864864864864865,0.918918918918919,0.013513513513513514,2.734,2.72266,193.47,152.81641,12.625,0.17060810810810811,254,180,6.125,34.2,33
1770749573,2.8783783783783785,0.918918918918919,0,2.725,2.72266,196.14,155.53906,12.625,0.17060810810810811,254,180,6.125,34.2,33
1770749574,2.864864864864865,0.918918918918919,0,2.734,2.72656,198.84,158.26563,12.625,0.17060810810810811,254,180,6.125,34,33
1770749575,2.8783783783783785,0.918918918918919,0,2.734,2.73828,201.58,161.00391,12.625,0.17060810810810811,254,180,6.125,34,33
1770749576,2.8783783783783785,0.918918918918919,0,2.725,2.73828,204.36,163.74219,12.625,0.17060810810810811,254,180,6.125,34,33
1770749577,2.864864864864865,0.918918918918919,0,2.706,2.73047,207.17,166.47266,12.625,0.17060810810810811,254,180,6.125,34,33
1770749578,2.8378378378378377,0.918918918918919,0,2.706,2.70703,209.97,169.17969,12.625,0.17060810810810811,256,180,6.125,34.2,33
1770749579,2.8378378378378377,0.918918918918919,0,2.706,2.70703,212.88,171.88672,12.625,0.17060810810810811,256,180,6.125,34.2,33
1770749580,2.8378378378378377,0.918918918918919,0,2.715,2.70703,215.72,174.59375,12.625,0.17060810810810811,256,180,6.125,34.2,33
1770749581,2.8378378378378377,0.918918918918919,0,2.715,2.71875,218.53999,177.3125,12.625,0.17060810810810811,256,180,6.125,34.4,33
1770749582,2.864864864864865,0.918918918918919,0,2.715,2.72266,221.35001,180.03516,12.625,0.17060810810810811,256,180,6.125,34.4,33
1770749583,2.864864864864865,0.918918918918919,0,2.734,2.72266,224.34,182.75781,12.625,0.17060810810810811,256,180,6.125,34.4,33
1770749584,2.864864864864865,0.918918918918919,0,2.734,2.72266,227.19,185.48047,12.625,0.17060810810810811,256,180,6.125,34.4,33
1770749585,2.864864864864865,0.918918918918919,0,2.753,2.74219,230.07001,188.22266,12.625,0.17060810810810811,254,180,6.125,34.4,32
1770749586,2.864864864864865,0.918918918918919,0,2.771,2.74219,233,190.96484,12.625,0.17060810810810811,254,180,6.125,34.4,32
1770749587,2.891891891891892,0.9324324324324325,0,2.781,2.74219,235.78999,193.70703,12.625,0.17060810810810811,252,180,6.25,34.4,32
1770749588,2.9054054054054053,0.9324324324324325,0,2.771,2.74219,238.39999,196.44922,12.5,0.16891891891891891,252,180,6.125,34.4,32
1770749589,2.9054054054054053,0.9324324324324325,0,2.771,2.77344,241.22,199.22266,12.5,0.16891891891891891,252,180,6.125,34.2,32
1770749590,2.9054054054054053,0.9324324324324325,0,2.743,2.77344,244.23,201.99609,12.5,0.16891891891891891,252,180,6.125,34,33
1770749591,2.891891891891892,0.9324324324324325,0,2.753,2.77344,246.91,204.76953,12.5,0.16891891891891891,252,180,6.25,33.8,33
1770749592,2.891891891891892,0.9324324324324325,0,2.753,2.75781,249.53999,207.52734,12.5,0.16891891891891891,252,180,6.25,33.6,33
1770749593,2.9054054054054053,0.9324324324324325,0,2.753,2.75781,252.36,210.28516,12.5,0.16891891891891891,252,180,6.25,33.2,33
1770749594,2.9864864864864864,0.9324324324324325,0,2.762,2.75781,254.96001,213.04297,12.75,0.17229729729729729,252,178,6.375,32.8,33
1770749595,2.9864864864864864,0.9324324324324325,0,2.781,2.75781,257.89999,215.80078,12.75,0.17229729729729729,252,178,6.375,32.6,33
1770749596,3.054054054054054,0.9324324324324325,0,2.781,2.75781,260.69,218.55859,12.75,0.17229729729729729,250,178,6.375,32.4,33
1770749597,3.081081081081081,0.9459459459459459,0,2.753,2.75781,263.53,221.31641,12.625,0.17060810810810811,250,180,6.25,32.2,33
1770749598,2.9864864864864864,0.9459459459459459,0,2.753,2.78516,266.35999,224.10156,12.625,0.17060810810810811,250,180,6.25,32,33
1770749599,2.918918918918919,0.9324324324324325,0,2.753,2.76172,269.14999,226.86328,12.625,0.17060810810810811,250,180,6.125,32,33
1770749600,2.9054054054054053,0.9324324324324325,0,2.753,2.75391,271.98999,229.61719,12.625,0.17060810810810811,250,180,6.125,32,33
1770749602,2.9324324324324325,0.9324324324324325,0,2.743,2.75391,274.76001,232.37109,12.625,0.17060810810810811,250,180,6.125,31.8,33
1770749603,2.972972972972973,0.9324324324324325,0,2.743,2.75,277.48001,235.12109,12.625,0.17060810810810811,250,180,6.125,31.8,33
1770749604,3,0.9324324324324325,0,2.743,2.75,281.44,237.87109,12.5,0.16891891891891891,250,180,6.125,31.8,33
1770749605,3,0.9324324324324325,0,2.734,2.75,284.20001,240.62109,12.5,0.16891891891891891,250,180,6.125,31.8,33
1770749606,2.9864864864864864,0.9324324324324325,0,2.715,2.73438,286.98999,243.35547,12.5,0.16891891891891891,250,180,6.125,31.8,33
1770749607,2.9594594594594597,0.9324324324324325,0,2.715,2.72266,289.54001,246.07813,12.5,0.16891891891891891,254,180,6.125,31.8,33
1770749608,2.9324324324324325,0.9324324324324325,0,2.715,2.72266,291.84,248.80078,12.5,0.16891891891891891,252,180,6.125,31.8,33
1770749609,2.9054054054054053,0.9324324324324325,0,2.706,2.71875,294.20999,251.51953,12.5,0.16891891891891891,252,180,6.125,31.8,33
1770749610,2.891891891891892,0.9324324324324325,0.013513513513513514,2.706,2.71094,296.81,254.23047,12.5,0.16891891891891891,254,180,6.125,31.8,33
1770749611,2.891891891891892,0.9324324324324325,0.013513513513513514,2.697,2.71094,299.28,256.94141,12.5,0.16891891891891891,254,180,6.125,31.8,33
1770749612,2.891891891891892,0.9324324324324325,0.013513513513513514,2.687,2.71094,302.12,259.65234,12.5,0.16891891891891891,254,180,6.125,31.8,33
1770749613,2.891891891891892,0.9324324324324325,0.013513513513513514,2.687,2.71094,304.95001,262.36328,12.5,0.16891891891891891,254,180,6.125,31.8,33
1770749614,2.864864864864865,0.9324324324324325,0.013513513513513514,2.697,2.6875,307.73999,265.05078,12.5,0.16891891891891891,254,180,6.125,32,33
1770749615,2.8513513513513513,0.9324324324324325,0,2.687,2.6875,310.59,267.73828,12.5,0.16891891891891891,256,180,6.125,32,33
1770749616,2.8513513513513513,0.9324324324324325,0,2.669,2.69922,313.22,270.4375,12.5,0.16891891891891891,256,180,6.125,32.2,33
1770749617,2.810810810810811,0.9324324324324325,0,2.659,2.67578,315.29999,273.11328,12.5,0.16891891891891891,256,180,6.125,32.2,33
1770749618,2.7972972972972974,0.9324324324324325,0,2.641,2.67578,318.20999,275.78906,12.5,0.16891891891891891,256,180,6.125,32.2,33
1770749619,2.7837837837837838,0.9324324324324325,0,2.631,2.64844,321.07999,278.4375,12.5,0.16891891891891891,256,180,6.125,32.2,33
1770749620,2.7567567567567566,0.9324324324324325,0.013513513513513514,2.659,2.64844,324.62,281.08594,12.5,0.16891891891891891,258,180,6.125,32.4,33
1770749621,2.7567567567567566,0.9324324324324325,0.013513513513513514,2.687,2.64844,328.47,283.73438,12.5,0.16891891891891891,258,180,6.125,32.2,33
1770749622,2.7837837837837838,0.9324324324324325,0.013513513513513514,2.687,2.64844,330.89001,286.38281,12.5,0.16891891891891891,258,180,6.125,32.2,33
1770749623,2.824324324324324,0.9324324324324325,0,2.706,2.64844,333.73999,289.03125,12.5,0.16891891891891891,256,180,6.125,32.2,33
1770749624,2.8378378378378377,0.9324324324324325,0,2.715,2.64844,336.79001,291.67969,12.5,0.16891891891891891,256,180,6,32,33
1770749625,2.864864864864865,0.918918918918919,0,2.715,2.64844,339.64001,294.32813,12.5,0.16891891891891891,256,180,6.125,32,33
1770749626,2.8783783783783785,0.918918918918919,0,2.706,2.64844,342.62,296.97656,12.5,0.16891891891891891,256,180,6.125,32,33
1770749627,2.9054054054054053,0.918918918918919,0,2.706,2.64844,345.45001,299.625,12.375,0.16722972972972974,256,180,6.25,31.8,33
1770749628,2.9594594594594597,0.918918918918919,0,2.715,2.64844,348.03,302.27344,12.375,0.16722972972972974,256,178,6.25,31.8,33
1770749629,2.9594594594594597,0.918918918918919,0,2.725,2.64844,350.37,304.92188,12.375,0.16722972972972974,256,178,6.25,31.6,33
1770749630,3.027027027027027,0.9324324324324325,0,2.706,2.64844,353.32999,307.57031,12.25,0.16554054054054054,256,176,6.375,31.4,33
1770749631,3.0405405405405403,0.9324324324324325,0,2.706,2.71094,355.10999,310.28125,12.25,0.16554054054054054,256,176,6.375,31.4,33
1770749632,3.0945945945945947,0.9324324324324325,0,2.697,2.71094,357.92001,312.99219,12.375,0.16722972972972974,256,178,6.375,31.2,33
1770749633,3.0405405405405403,0.9459459459459459,0,2.678,2.71094,360.29999,315.70313,12.625,0.17060810810810811,256,176,6.375,31.2,33
1770749634,2.9594594594594597,0.9459459459459459,0,2.669,2.68359,363.17999,318.38672,12.625,0.17060810810810811,256,176,6.375,31,33
1770749635,2.891891891891892,0.9459459459459459,0,2.678,2.67578,365.57999,321.0625,12.625,0.17060810810810811,256,176,6.375,31,33
1770749636,2.8513513513513513,0.9459459459459459,0,2.669,2.67578,367.85001,323.73828,12.625,0.17060810810810811,256,176,6.375,30.8,33
1770749637,2.918918918918919,0.9459459459459459,0,2.659,2.67969,371.06,326.41797,12.625,0.17060810810810811,256,176,6.375,30.4,33
1770749638,2.945945945945946,0.9459459459459459,0.013513513513513514,2.641,2.66016,373.39001,329.07813,12.625,0.17060810810810811,256,176,6.375,29.8,33
1770749639,2.9594594594594597,0.9459459459459459,0.013513513513513514,2.641,2.66016,375.23001,331.73828,12.625,0.17060810810810811,256,176,6.375,29.6,33
1770749640,2.9324324324324325,0.9459459459459459,0.013513513513513514,2.622,2.64063,377.10999,334.37891,12.625,0.17060810810810811,256,176,6.375,29.2,33
1770749641,2.8783783783783785,0.9459459459459459,0.013513513513513514,2.631,2.64063,379.17001,337.01953,12.625,0.17060810810810811,258,176,6.375,29,33
1770749642,2.8513513513513513,0.9459459459459459,0.013513513513513514,2.641,2.62891,381.60999,339.64844,12.625,0.17060810810810811,256,176,6.375,28.8,33
1770749643,2.824324324324324,0.9459459459459459,0.013513513513513514,2.659,2.64844,384.03,342.29688,12.625,0.17060810810810811,256,176,6.375,28.6,33
1770749644,2.810810810810811,0.9459459459459459,0.013513513513513514,2.669,2.64844,387.54001,344.94531,12.625,0.17060810810810811,256,176,6.375,28.4,33
1770749645,2.7972972972972974,0.9459459459459459,0.013513513513513514,2.669,2.66797,390.32001,347.61328,12.625,0.17060810810810811,256,176,6.375,28.2,33
1770749646,2.7972972972972974,0.9459459459459459,0.013513513513513514,2.678,2.67188,394.01001,350.28516,12.625,0.17060810810810811,256,176,6.375,28,33
1770749647,2.7567567567567566,0.9459459459459459,0.013513513513513514,2.678,2.68359,396.51001,352.96875,12.625,0.17060810810810811,256,176,6.375,27.6,33
1770749648,2.7432432432432434,0.9459459459459459,0.013513513513513514,2.687,2.68359,399.45999,355.65234,12.625,0.17060810810810811,256,176,6.375,27.4,33
1770749649,2.7432432432432434,0.9459459459459459,0.013513513513513514,2.697,2.68359,403,358.33594,12.625,0.17060810810810811,256,176,6.375,27.2,33
1770749650,2.7567567567567566,0.9459459459459459,0.013513513513513514,2.715,2.69922,405.89001,361.03516,12.625,0.17060810810810811,256,176,6.375,26.8,33
1770749651,2.7972972972972974,0.9459459459459459,0.013513513513513514,2.734,2.72266,408.73001,363.75781,12.625,0.17060810810810811,254,176,6.375,26.4,33
1770749652,2.810810810810811,0.9459459459459459,0.013513513513513514,2.734,2.72266,411.51001,366.48047,12.625,0.17060810810810811,254,176,6.375,26.2,33
1770749653,2.8378378378378377,0.9459459459459459,0.013513513513513514,2.715,2.73438,414.85999,369.21484,12.625,0.17060810810810811,254,176,6.375,25.8,33
1770749654,2.824324324324324,0.9459459459459459,0.013513513513513514,2.715,2.73438,417.59,371.94922,12.625,0.17060810810810811,256,176,6.375,25.6,33
1770749655,2.824324324324324,0.9459459459459459,0.013513513513513514,2.706,2.73438,419.98001,374.68359,12.625,0.17060810810810811,256,176,6.375,25.6,33
1770749656,2.824324324324324,0.9459459459459459,0,2.678,2.73438,423.39001,377.41797,12.625,0.17060810810810811,256,176,6.375,25.4,33
1770749657,2.7972972972972974,0.9324324324324325,0,2.687,2.73438,426.32001,380.15234,12.625,0.17060810810810811,256,178,6,25.4,33
1770749658,2.7837837837837838,0.918918918918919,0,2.687,2.73438,429.17001,382.88672,12.625,0.17060810810810811,256,178,6,25.4,33
1770749659,2.7837837837837838,0.918918918918919,0,2.687,2.73438,432.14001,385.62109,12.625,0.17060810810810811,256,178,6,25.4,33
1770749660,2.7837837837837838,0.918918918918919,0,2.678,2.73438,435.06,388.35547,12.625,0.17060810810810811,256,178,6.125,25.4,33
1770749661,2.77027027027027,0.918918918918919,0,2.687,2.73438,438.04001,391.08984,12.75,0.17229729729729729,256,178,6.125,25.6,33
1770749662,2.7972972972972974,0.918918918918919,0,2.687,2.73438,440.92001,393.82422,12.625,0.17060810810810811,256,178,6.125,25.8,33
1770749663,2.810810810810811,0.918918918918919,0.013513513513513514,2.687,2.73438,443.79001,396.55859,12.625,0.17060810810810811,256,178,6.125,25.8,33
1770749664,2.8378378378378377,0.918918918918919,0.013513513513513514,2.697,2.73438,446.57999,399.29297,12.625,0.17060810810810811,256,178,6.125,26,33
1770749665,2.8513513513513513,0.9324324324324325,0.013513513513513514,2.715,2.73438,449.48999,402.02734,12.5,0.16891891891891891,256,178,6.25,26.2,33
1770749666,2.864864864864865,0.9324324324324325,0,2.725,2.73438,452.22,404.76172,12.5,0.16891891891891891,256,178,6.375,26.4,33
1770749667,2.864864864864865,0.9324324324324325,0,2.734,2.73438,455.10001,407.49609,12.5,0.16891891891891891,256,178,6.375,26.4,33
1770749668,2.864864864864865,0.9324324324324325,0,2.753,2.73438,457.92001,410.23047,12.5,0.16891891891891891,254,178,6.375,26.4,33
1770749669,2.891891891891892,0.9459459459459459,0,2.771,2.73438,460.76999,412.96484,12.5,0.16891891891891891,252,178,6.25,26.4,33
1770749670,2.9054054054054053,0.9459459459459459,0,2.771,2.73438,463.57999,415.69922,12.5,0.16891891891891891,252,178,6.25,26.4,33
1770749671,2.9054054054054053,0.9324324324324325,0,2.799,2.73438,466.48001,418.43359,12.5,0.16891891891891891,252,178,6.25,26.4,33
1770749672,2.918918918918919,0.9324324324324325,0,2.809,2.73438,469.23001,421.16797,12.5,0.16891891891891891,252,178,6.125,26.4,33
1770749673,2.945945945945946,0.9324324324324325,0,2.799,2.8125,471.81,423.98047,12.5,0.16891891891891891,250,178,6.125,26.2,33
1770749674,2.945945945945946,0.9324324324324325,0,2.79,2.8125,474.56,426.79297,12.5,0.16891891891891891,250,178,6.125,26.2,33
1770749675,2.945945945945946,0.9324324324324325,0,2.799,2.79688,477.76001,429.58984,12.5,0.16891891891891891,250,178,6.125,26.2,33
1770749676,2.9594594594594597,0.9324324324324325,0,2.781,2.80469,480.32999,432.39453,12.5,0.16891891891891891,250,178,6.125,26,33
1770749677,2.9594594594594597,0.9324324324324325,0,2.79,2.78516,483.5,435.17969,12.5,0.16891891891891891,250,178,6.125,26,33
1770749678,3,0.9324324324324325,0,2.79,2.78516,486.51001,437.96484,12.5,0.16891891891891891,250,178,6.125,25.8,33
1770749679,3,0.9324324324324325,0,2.799,2.79297,489.32999,440.75781,12.5,0.16891891891891891,250,178,6.125,25.8,33
1770749680,3,0.9324324324324325,0,2.809,2.79297,492.51999,443.55078,12.5,0.16891891891891891,248,178,6.125,25.8,33
1770749681,3,0.9324324324324325,0.013513513513513514,2.799,2.79297,495.37,446.34375,12.5,0.16891891891891891,248,178,6.125,25.6,33
1770749682,3,0.9324324324324325,0,2.79,2.80469,498.04999,449.14844,12.5,0.16891891891891891,248,178,6.125,25.2,33
1770749683,3,0.9324324324324325,0,2.781,2.79688,500.04999,451.94531,12.5,0.16891891891891891,250,178,6.125,25,33
1770749684,2.9594594594594597,0.9324324324324325,0,2.753,2.78125,503.35999,454.72656,12.5,0.16891891891891891,250,178,6.125,24.8,33
1770749685,2.945945945945946,0.9324324324324325,0,2.725,2.75391,506.26999,457.48047,12.5,0.16891891891891891,252,178,6.125,24.4,33
1770749686,2.945945945945946,0.9324324324324325,0,2.706,2.72656,509.34,460.20703,12.5,0.16891891891891891,254,178,6.125,24,33
1770749687,2.918918918918919,0.9324324324324325,0.013513513513513514,2.697,2.71484,512.40002,462.92188,12.5,0.16891891891891891,256,178,6.125,23.6,33
1770749688,2.945945945945946,0.9324324324324325,0,2.687,2.71484,515.59998,465.63672,12.5,0.16891891891891891,256,178,6.125,23.2,33
1770749689,2.945945945945946,0.9324324324324325,0,2.659,2.71484,518.63,468.35156,12.5,0.16891891891891891,256,178,6.125,23,33
1770749690,2.864864864864865,0.9324324324324325,0.013513513513513514,2.641,2.71484,521.58002,471.06641,12.5,0.16891891891891891,258,178,6.125,22.8,33
1770749691,2.8378378378378377,0.9324324324324325,0.013513513513513514,2.641,2.71484,524.28003,473.78125,12.5,0.16891891891891891,260,178,6.125,22.6,33
1770749692,2.810810810810811,0.918918918918919,0.013513513513513514,2.65,2.71484,526.75,476.49609,12.625,0.17060810810810811,260,178,6.25,22.4,33
1770749693,2.810810810810811,0.9324324324324325,0.013513513513513514,2.669,2.71484,529.04999,479.21094,12.625,0.17060810810810811,258,178,6.25,22.4,33
1770749694,2.824324324324324,0.9324324324324325,0,2.687,2.71484,531.78003,481.92578,12.625,0.17060810810810811,256,178,6.25,22.6,33
1770749695,2.810810810810811,0.9324324324324325,0,2.678,2.71484,533.96002,484.64063,12.625,0.17060810810810811,256,178,6.25,22.6,33
1770749696,2.7972972972972974,0.9324324324324325,0,2.687,2.6875,537.42999,487.32813,12.625,0.17060810810810811,256,178,6.25,23,32
1770749697,2.7972972972972974,0.9324324324324325,0,2.687,2.6875,540.20001,490.01563,12.625,0.17060810810810811,256,178,6.25,23.2,32
1770749698,2.7972972972972974,0.9324324324324325,0,2.687,2.6875,542.53003,492.70313,12.5,0.16891891891891891,258,178,6.125,23.2,32
1770749699,2.7972972972972974,0.9324324324324325,0,2.706,2.6875,545.64001,495.39063,12.375,0.16722972972972974,258,178,6,23.4,32
1770749700,2.810810810810811,0.9324324324324325,0,2.734,2.6875,548.28998,498.07813,12.25,0.16554054054054054,258,180,6,23.6,32
